0,1,2,3,4,5,6,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Interview in person,atheist,recorded for general public,About Christians,TRUE,TRUE,0.043339254,0.0020908,0.051577967,0,0.051348929,-0.050491358,0.002268254,-0.000927166,0,0.019742371,1.285714286,0.000694426,0.000693045,,,,,,,,,,,,,,,,,,About religious people,FALSE,TRUE,0.039005329,0.034285714,0.02038835,0,0.105982906,0.045442222,0.08329,-0.023051429,0,-0.060529677
2019,Interview in person,atheist,recorded for general public,About moderate Christians,TRUE,FALSE,0.049171069,0.007712766,0.026459338,0.013548387,0.007006369,0.021256642,0.000360345,0.045995875,0.000917143,-0.012194545,1.666666667,0.000312767,0.000520602,,,,,,,,,,,,,,,,,,About religious people,TRUE,TRUE,0.083342511,0.089347458,0,0,0,-0.106511235,0.01786902,0,0,0
2019,Interview in person,atheist,recorded for general public,About religious people,TRUE,FALSE,0.1000966,0,0.032401243,0,0,-0.093623002,0,0.013197717,0,0,1.5,0.001889509,0.00191145,,,,,,,,,,,,,,,,,,About religious people,TRUE,TRUE,0,0,0.085915105,0,0.088319088,0,0,0.081597315,0,0.050441398
2019,Interview in person,atheist,recorded for general public,About religious people,TRUE,TRUE,0.161073826,0,0,0,0,-0.478458333,0,0,0,0,2,0.005188955,0.045784475,,,,,,,,,,,,,,,,,,About religious people,TRUE,TRUE,0.073139975,0,0.029761905,0,0.063555219,-0.056805177,0,-0.050716667,0,-0.018870494
2019,Interview in person,atheist,recorded for general public,About scientists,TRUE,FALSE,0,0.024339839,0.057580905,0.057885763,0,0,-0.002571321,-0.095778423,9.43E-05,0,0.625,0.000837395,0.001812325,,,,,,,,,,,,,,,,,,About religious people,TRUE,TRUE,0.020524067,0,0.071657547,0.010344828,0.0646453,0.000447448,0,0.006113304,0.011826852,-0.022435926
2019,Interview in person,atheist,recorded for general public,About scientists,TRUE,TRUE,0.070646766,0.082973125,0,0,0.025396825,0.07599184,-0.001181466,0,0,-0.02417,1.25,0.001527777,0.001461864,,,,,,,,,,,,,,,,,,About religious people,TRUE,TRUE,0.07925801,0.110381938,0,0,0,-0.02637896,0.057077448,0,0,0
2019,q&a,random,general live event,About Christians,TRUE,FALSE,0.025510204,0.040816327,0.024300932,0,0.017515924,-0.105653333,-0.053478125,0.009898288,0,-0.030486364,0.8,0.000218772,0.002147527,,,,,,,,,,,,,,,,,,About religious people,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0
2019,q&a,random,general live event,About religious people,FALSE,TRUE,0,0.149193548,0,0,0,0,0.399216216,0,0,0,4,0.004451743,0.031874717,,,About scientists,TRUE,FALSE,0.045785075,0.041400807,0.015160817,0,0.032320762,-0.039942987,0.043357054,0.058020185,0,-0.030820747,,,About religious people,TRUE,TRUE,0.161073826,0,0,0,0,-0.478458333,0,0,0,0
2019,q&a,random,general live event,About religious people,TRUE,FALSE,0.037339143,0.067893059,0.047498238,0.021164021,0,-0.018687093,-0.047824288,0.055750617,-0.027117593,0,1.8,0.000664955,0.001548228,,,About scientists,TRUE,FALSE,0.031078828,0.03234887,0.050009331,0.004473902,0.008823529,0.007260231,0.010534216,-0.004443838,-0.0000651,-0.010514216,,,About religious people,FALSE,TRUE,0,0.149193548,0,0,0,0,0.399216216,0,0,0
2019,q&a,random,general live event,About religious people,TRUE,TRUE,0.077786264,0.012432796,0,0.032620614,0.044159544,-0.003809875,-0.033268018,0,-0.021078571,0.025220699,1.5,0.000910425,0.000496178,,,About scientists,TRUE,FALSE,0.011689653,0.046824972,0.032813195,0.017151476,0.050913955,-0.017087958,-0.035801068,0.054105841,-0.006460485,0.011148338,,,About religious people,TRUE,TRUE,0.077786264,0.012432796,0,0.032620614,0.044159544,-0.003809875,-0.033268018,0,-0.021078571,0.025220699
2020,Interview in person,atheist,recorded for general public,About nonreligious people,FALSE,FALSE,0.072202166,0,0.066975711,0,0,0.017190556,0,-0.081129341,0,0,1.5,0.001456201,0.001514963,,,About scientists,TRUE,TRUE,0.061496987,0.066964286,0,0.00990099,0,-0.009992683,0.028743333,0,-0.0144625,0,,,About religious people,TRUE,TRUE,0.208333333,0.0625,0,0,0,-0.283833333,-0.164925,0,0,0
2020,Interview in person,atheist,recorded for general public,About nonreligious people,FALSE,TRUE,0,0,0.172561481,0,0.05,0,0,-0.063239598,0,0.059580556,6,0.005592686,0.001886603,,,About scientists,TRUE,FALSE,0,0.054712783,0.024300932,0.034313725,0,0,-0.046751207,0.009898288,0.025385714,0,,,About religious people,TRUE,TRUE,0.165138653,0.054131054,0,0,0,-0.228552593,-0.043424561,0,0,0
2020,Interview in person,atheist,recorded for general public,About nonreligious people,TRUE,TRUE,0.033537832,0,0.039097138,0.042735043,0,0.004443089,0,-0.046772852,0.038493333,0,0.6,0.000454402,0.000921558,,,About scientists,FALSE,FALSE,0,0,0.173469388,0,0,0,0,-0.322535294,0,0,,,About religious people,TRUE,TRUE,0.416666667,0,0,0,0,-0.567666667,0,0,0,0
2020,Interview in person,atheist,recorded for general public,About religious people,FALSE,FALSE,0.009129213,0.027545189,0.033777574,0.060529956,0,0.012832051,0.04144256,-0.063510833,-0.019544669,0,16,0.000553907,0.001533025,,,About scientists,TRUE,FALSE,0.054794773,0.07491825,0,0,0.015873016,0.047443062,0.092612964,0,0,0.006390741,,,,,,,,,,,,,,,
2020,Interview in person,atheist,recorded for general public,About religious people,TRUE,FALSE,0.056537719,0.021826804,0.022279576,0.009976526,0.042404225,-0.045988997,-0.021499254,0.000553108,0.031237255,0.015060123,2.4,0.000345908,0.000923725,,,About scientists,TRUE,TRUE,0.044513267,0.007826087,0.007586207,0.046345811,0.025326537,-0.028819963,0.001778148,-0.001223636,0.039712269,0.00971,,,,,,,,,,,,,,,
2020,Interview in person,atheist,recorded for general public,About religious people,TRUE,TRUE,0.208333333,0.0625,0,0,0,-0.283833333,-0.164925,0,0,0,0.666666667,0.008159722,0.016871202,,,About scientists,FALSE,FALSE,0,0,0,0.228691477,0,0,0,0,0.006115,0,,,About Christian fundamentalists,TRUE,FALSE,0.022335025,0.052941176,0.064304235,0,0.014012739,-0.011404545,0.014535556,0.06895087,0,-0.024389091
2020,Interview in person,atheist,recorded for general public,About scientists,TRUE,FALSE,0.041738194,0.031013128,0.044892469,0.018539725,0.009625838,-0.010140865,0.008305559,-0.022107177,0.008523871,-0.006465171,1.529411765,0.000225882,0.000169805,,,About scientists,TRUE,FALSE,0.017816092,0.066505694,0.032787551,0.016203704,0,-0.010076129,0.012491284,0.017234474,-0.018939333,0,,,About Christian fundamentalists,FALSE,FALSE,0.183673469,0,0,0,0,-0.083377778,0,0,0,0
2020,Interview in person,atheist,recorded for general public,About scientists,TRUE,TRUE,0.101495726,0,0,0,0.078431373,-0.006298752,0,0,0,0.032241667,0.75,0.002494528,0.000236148,,,About scientists,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,,,About Christian fundamentalists,TRUE,FALSE,0.097513321,0,0.056910569,0,0,-0.113605556,0,0.003241071,0,0
2022,Interview online,atheist,recorded for general public,About religious people,FALSE,FALSE,0.033479132,0.02948538,0.032971893,0,0.030438087,-0.002001852,0.025052772,-0.045354167,0,0.029730966,6,0.00020244,0.000890386,,,About scientists,FALSE,FALSE,0.020588235,0.047686806,0.019440746,0.069230769,0,0.09048,0.022051812,-0.00791863,0.007324444,0,,,About Christian fundamentalists,TRUE,TRUE,0,0,0,0.059210526,0.042105263,0,0,0,0.025594444,-0.0160125
2022,Interview online,atheist,recorded for general public,About religious people,TRUE,FALSE,0.0684366,0,0.013614122,0.055555556,0.029439696,-0.033500309,0,0.02029881,-0.028451058,0.016813799,4.5,0.000810289,0.000625772,,,About scientists,TRUE,FALSE,0.031665383,0.04419993,0.03591733,0.006622481,0.035072427,-0.020766676,-0.010233366,-0.00339497,0.001572323,0.027763868,,,About Christian fundamentalists,TRUE,FALSE,0.06005796,0.076749239,0,0,0,-0.056173801,0.10080798,0,0,0
2022,Interview online,atheist,recorded for general public,About religious people,TRUE,TRUE,0.165138653,0.054131054,0,0,0,-0.228552593,-0.043424561,0,0,0,3,0.005146276,0.009831916,,,About scientists,TRUE,FALSE,0.022982383,0.014007782,0.060364063,0.043564784,0,-0.04958947,-0.004422778,-0.04506376,0.002273687,0,,,About Christian fundamentalists,TRUE,TRUE,0.161073826,0,0,0,0,-0.478458333,0,0,0,0
2023,Interview online,atheist,recorded for general public,About Christian theologians,FALSE,FALSE,0,0.1,0,0,0.063492063,0,0.24987,0,0,0.060425,1,0.002171328,0.0117074,,,About scientists,TRUE,TRUE,0.033898305,0,0,0.113200891,0,-0.00329,0,0,0.036667951,0,,,About Christian fundamentalists,FALSE,FALSE,0.151965484,0,0,0,0,0.222143452,0,0,0,0
2023,Interview online,atheist,recorded for general public,About Christian theologians,TRUE,FALSE,0.046728972,0,0,0,0.132478632,0.256718333,0,0,0,0.075662097,1,0.003327778,0.012383426,,,About scientists,FALSE,FALSE,0.052552553,0.040061633,0,0,0,0.013085714,0.042308173,0,0,0,,,About Christian fundamentalists,TRUE,FALSE,0,0.07826087,0,0,0,0,0.017781481,0,0,0
2023,Interview online,atheist,recorded for general public,About scientists,FALSE,FALSE,0,0.036516854,0.095519132,0,0,0,0.065617308,-0.041225272,0,0,4,0.001742671,0.00147154,,,About scientists,TRUE,FALSE,0.030246173,0.048284511,0.01628445,0.033065927,0,-0.014936584,0.006205895,0.00419072,-0.000128342,0,,,About Christian fundamentalists,TRUE,TRUE,0.02486969,0.040047493,0.040506818,0.018136681,0.037131156,-0.015183359,-0.036478365,-0.00207178,-0.002531988,-0.022981061
2023,Interview online,atheist,recorded for general public,About scientists,TRUE,FALSE,0.040805787,0.016882048,0.02119145,0.038871402,0.012030749,0.011282908,-0.01555862,0.014344028,0.006962266,0.006908597,1.888888889,0.000171568,0.000139178,,,About scientists,TRUE,FALSE,0.043570963,0.015592818,0.01058804,0.033944578,0.016829424,-0.032400183,-0.000729266,0.017427237,0.002130744,-0.004419091,,,About moderate Christians,FALSE,FALSE,0,0,0.142857143,0,0,0,0,0.015827451,0,0
2023,Interview online,atheist,recorded for general public,About scientists,TRUE,TRUE,0.05603021,0.046376221,0.013129771,0.02745098,0,0.00516996,0.009975923,0.021714651,0.020308571,0,1.666666667,0.000531755,8.91E-05,,,About scientists,TRUE,FALSE,0,0.024339839,0.057580905,0.057885763,0,0,-0.002571321,-0.095778423,9.43E-05,0,,,About moderate Christians,TRUE,TRUE,0.060156138,0.025342464,0.003296621,0,0.007784855,0.02851505,-0.012901104,0.080688889,0,-0.013549495
2023,Interview online,not an outspoken atheist,recorded for general public,About scientists,FALSE,FALSE,0.028567538,0.0644566,0.008474576,0.031592903,0.009377664,-0.029327246,0.05522974,0.00491955,0.024391953,-0.001300535,1.545454545,0.000517282,0.000987485,,,About scientists,TRUE,TRUE,0.070646766,0.082973125,0,0,0.025396825,0.07599184,-0.001181466,0,0,-0.02417,,,About moderate Muslims,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0
2023,Interview online,not an outspoken atheist,recorded for general public,About scientists,TRUE,FALSE,0.02740041,0.038646583,0.017714143,0.048006302,0.004556472,-0.023029492,-0.023803839,0.009524518,0.005682617,-0.009232961,1,0.000291664,0.000242836,,,About scientists,TRUE,FALSE,0.041738194,0.031013128,0.044892469,0.018539725,0.009625838,-0.010140865,0.008305559,-0.022107177,0.008523871,-0.006465171,,,About moderate Muslims,TRUE,TRUE,0.055449331,0,0.054794521,0,0,0.207025,0,-0.032290625,0,0
2023,Interview online,not an outspoken atheist,recorded for general public,About scientists,TRUE,TRUE,0.069536174,0.031141439,0.015164997,0.008444788,0.003901895,0.086429293,-0.076018521,-0.006698378,-0.000563908,0.006396703,0.509803922,0.000708772,0.00332918,,,About scientists,TRUE,TRUE,0.101495726,0,0,0,0.078431373,-0.006298752,0,0,0,0.032241667,,,About moderate Christians,TRUE,FALSE,0.049171069,0.007712766,0.026459338,0.013548387,0.007006369,0.021256642,0.000360345,0.045995875,0.000917143,-0.012194545
2024,Interview online,not an outspoken atheist,recorded for general public,About Christian fundamentalists,FALSE,FALSE,0.151965484,0,0,0,0,0.222143452,0,0,0,0,4,0.004618702,0.009869543,,,About scientists,FALSE,FALSE,0,0.036516854,0.095519132,0,0,0,0.065617308,-0.041225272,0,0,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About Christian fundamentalists,TRUE,FALSE,0,0.07826087,0,0,0,0,0.017781481,0,0,0,1,0.001224953,6.32E-05,,,About scientists,TRUE,FALSE,0.040805787,0.016882048,0.02119145,0.038871402,0.012030749,0.011282908,-0.01555862,0.014344028,0.006962266,0.006908597,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About Christian fundamentalists,TRUE,TRUE,0.02486969,0.040047493,0.040506818,0.018136681,0.037131156,-0.015183359,-0.036478365,-0.00207178,-0.002531988,-0.022981061,4.8,0.000101599,0.000211009,,,About scientists,TRUE,TRUE,0.05603021,0.046376221,0.013129771,0.02745098,0,0.00516996,0.009975923,0.021714651,0.020308571,0,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About Christians,TRUE,FALSE,0.036421725,0,0,0.031552163,0.028025478,-0.091198246,0,0,0.016237419,-0.048778182,1.25,0.000316083,0.001974454,,,About scientists,FALSE,FALSE,0.028567538,0.0644566,0.008474576,0.031592903,0.009377664,-0.029327246,0.05522974,0.00491955,0.024391953,-0.001300535,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About Christians,TRUE,TRUE,0,0.071357947,0.027571116,0.028169014,0.014012739,0,-0.001230162,-0.033098095,-0.0453516,-0.024389091,1.666666667,0.00071488,0.000395631,,,About scientists,TRUE,FALSE,0.02740041,0.038646583,0.017714143,0.048006302,0.004556472,-0.023029492,-0.023803839,0.009524518,0.005682617,-0.009232961,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About religious people,FALSE,FALSE,0,0.105,0.058536585,0,0,0,0.013015455,0.02928,0,0,10,0.002275672,0.000167235,,,About scientists,TRUE,TRUE,0.069536174,0.031141439,0.015164997,0.008444788,0.003901895,0.086429293,-0.076018521,-0.006698378,-0.000563908,0.006396703,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About religious people,TRUE,FALSE,0,0.041875395,0.043228639,0.021751911,0.021428571,0,-0.061329515,-0.054855556,-0.016481081,-0.025534524,14,0.000315802,0.000672147,,,About scientists,TRUE,FALSE,0.026323196,0.054924953,0.013168625,0.026845152,0.005208333,-0.011472129,0.001603679,0.003773459,0.011733614,-0.007988657,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About religious people,TRUE,TRUE,0.416666667,0,0,0,0,-0.567666667,0,0,0,0,1,0.034722222,0.064449089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About scientists,TRUE,FALSE,0.026323196,0.054924953,0.013168625,0.026845152,0.005208333,-0.011472129,0.001603679,0.003773459,0.011733614,-0.007988657,0.888888889,0.000357979,8.72E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,About Christians,FALSE,FALSE,0.066613804,0.010217893,0.057125256,0,0,0.052531349,0.007118537,-0.040898653,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,About Christians,TRUE,FALSE,0.057800328,0,0.074527661,0.007590133,0.004524887,0.007048219,0,-0.002648321,0.011323529,0.003075588,,,,,,,,,,,,,,,
2003,Interview in person,not an outspoken atheist,recorded for general public,About Christians,FALSE,FALSE,0.066613804,0.010217893,0.057125256,0,0,0.052531349,0.007118537,-0.040898653,0,0,,,,,,About Christian fundamentalists,TRUE,FALSE,0.022335025,0.052941176,0.064304235,0,0.014012739,-0.011404545,0.014535556,0.06895087,0,-0.024389091,,,,,,,,,,,,,,,
2003,Interview in person,not an outspoken atheist,recorded for general public,About Christians,TRUE,FALSE,0.057800328,0,0.074527661,0.007590133,0.004524887,0.007048219,0,-0.002648321,0.011323529,0.003075588,,,,,,About Christian preachers,FALSE,FALSE,0.049738639,0.030424799,0.018248175,0,0,0.034427599,0.003214151,-0.01103,0,0,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Christian fundamentalists,TRUE,FALSE,0.022335025,0.052941176,0.064304235,0,0.014012739,-0.011404545,0.014535556,0.06895087,0,-0.024389091,,,,,,About Christian preachers,FALSE,TRUE,0,0.176470588,0,0,0,0,-0.373666667,0,0,0,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Christian preachers,FALSE,FALSE,0.049738639,0.030424799,0.018248175,0,0,0.034427599,0.003214151,-0.01103,0,0,,,,,,About Christian preachers,TRUE,FALSE,0.037461774,0,0,0.028557599,0,-0.01892551,0,0,0.030255932,0,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Christian preachers,FALSE,TRUE,0,0.176470588,0,0,0,0,-0.373666667,0,0,0,,,,,,About Christian preachers,TRUE,TRUE,0.118965716,0,0,0.078947368,0,-0.128071481,0,0,0.073981481,0,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Christian preachers,TRUE,FALSE,0.037461774,0,0,0.028557599,0,-0.01892551,0,0,0.030255932,0,,,,,,About Christians,FALSE,FALSE,0.037461774,0,0.100838716,0,0,0.01892551,0,0.035577679,0,0,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Christian preachers,TRUE,TRUE,0.118965716,0,0,0.078947368,0,-0.128071481,0,0,0.073981481,0,,,,,,About Christians,FALSE,TRUE,0,0.066037736,0,0,0.068627451,0,-0.042798571,0,0,-0.048564286,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Christians,FALSE,FALSE,0.037461774,0,0.100838716,0,0,0.01892551,0,0.035577679,0,0,,,,,,About Christians,TRUE,FALSE,0.01190546,0.025534529,0.062826704,0.053216975,0.014825442,-0.001607088,0.009266905,-0.017075752,-0.024270291,0.029192979,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Christians,FALSE,TRUE,0,0.066037736,0,0,0.068627451,0,-0.042798571,0,0,-0.048564286,,,,,,About Christians,TRUE,TRUE,0,0.071942446,0,0.064516129,0,0,0.0828375,0,0.027283333,0,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Christians,TRUE,FALSE,0.01190546,0.025534529,0.062826704,0.053216975,0.014825442,-0.001607088,0.009266905,-0.017075752,-0.024270291,0.029192979,,,,,,About Christians,FALSE,FALSE,0.104166667,0,0,0,0,-0.14952,0,0,0,0,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Christians,TRUE,TRUE,0,0.071942446,0,0.064516129,0,0,0.0828375,0,0.027283333,0,,,,,,About Christians,TRUE,FALSE,0.037610816,0.020779865,0.031612364,0.052498708,0.007758621,0.011410714,0.03252414,0.011278323,-0.012378957,-0.004551111,,,,,,,,,,,,,,,
2007,q&a,random,general live event,About Christians,FALSE,FALSE,0.104166667,0,0,0,0,-0.14952,0,0,0,0,,,,,,About Christians,FALSE,TRUE,0.036124795,0.046296296,0.064304462,0,0,0.041678788,-0.075268333,-0.192134694,0,0,,,,,,,,,,,,,,,
2007,q&a,random,general live event,About Christians,TRUE,FALSE,0.037610816,0.020779865,0.031612364,0.052498708,0.007758621,0.011410714,0.03252414,0.011278323,-0.012378957,-0.004551111,,,,,,About Christians,TRUE,FALSE,0.08938172,0,0,0.042260692,0.066239316,-0.122235579,0,0,-0.030729518,0.037831048,,,,,,,,,,,,,,,
2010,q&a,random,general live event,About Christians,FALSE,TRUE,0.036124795,0.046296296,0.064304462,0,0,0.041678788,-0.075268333,-0.192134694,0,0,,,,,,About Christians,TRUE,TRUE,0.017409066,0.034331662,0.032391928,0.020835452,0.041527502,-0.000794555,-0.022551121,0.013166158,-0.000212086,-0.079249257,,,,,,,,,,,,,,,
2010,q&a,random,general live event,About Christians,TRUE,FALSE,0.08938172,0,0,0.042260692,0.066239316,-0.122235579,0,0,-0.030729518,0.037831048,,,,,,About Christian fundamentalists,FALSE,FALSE,0.183673469,0,0,0,0,-0.083377778,0,0,0,0,,,,,,,,,,,,,,,
2010,q&a,random,general live event,About Christians,TRUE,TRUE,0.017409066,0.034331662,0.032391928,0.020835452,0.041527502,-0.000794555,-0.022551121,0.013166158,-0.000212086,-0.079249257,,,,,,About Christian fundamentalists,TRUE,FALSE,0.097513321,0,0.056910569,0,0,-0.113605556,0,0.003241071,0,0,,,,,,,,,,,,,,,
2012,Discussion,atheist,general live event,About Christian fundamentalists,FALSE,FALSE,0.183673469,0,0,0,0,-0.083377778,0,0,0,0,,,,,,About Christian fundamentalists,TRUE,TRUE,0,0,0,0.059210526,0.042105263,0,0,0,0.025594444,-0.0160125,,,,,,,,,,,,,,,
2012,Discussion,atheist,general live event,About Christian fundamentalists,TRUE,FALSE,0.097513321,0,0.056910569,0,0,-0.113605556,0,0.003241071,0,0,,,,,,About Christians,FALSE,FALSE,0.042438059,0.040734897,0.022588122,0.0281121,0,-0.088851358,0.000161493,-0.025028571,-0.009812566,0,,,,,,,,,,,,,,,
2012,Discussion,atheist,general live event,About Christian fundamentalists,TRUE,TRUE,0,0,0,0.059210526,0.042105263,0,0,0,0.025594444,-0.0160125,,,,,,About Christians,FALSE,TRUE,0.018691589,0,0.048685571,0.015859031,0.014012739,-0.102687333,0,-0.005385641,0.009286667,0.024389091,,,,,,,,,,,,,,,
2012,Discussion,atheist,general live event,About Christians,FALSE,FALSE,0.042438059,0.040734897,0.022588122,0.0281121,0,-0.088851358,0.000161493,-0.025028571,-0.009812566,0,,,,,,About Christians,TRUE,FALSE,0.056939689,0.029181698,0.017925248,0.016806723,0.046000049,-0.026844088,-0.034329935,-0.027494344,0.004902206,-0.018704118,,,,,,,,,,,,,,,
2012,Discussion,atheist,general live event,About Christians,FALSE,TRUE,0.018691589,0,0.048685571,0.015859031,0.014012739,-0.102687333,0,-0.005385641,0.009286667,0.024389091,,,,,,About moderate Christians,FALSE,FALSE,0,0,0.142857143,0,0,0,0,0.015827451,0,0,,,,,,,,,,,,,,,
2012,Discussion,atheist,general live event,About Christians,TRUE,FALSE,0.056939689,0.029181698,0.017925248,0.016806723,0.046000049,-0.026844088,-0.034329935,-0.027494344,0.004902206,-0.018704118,,,,,,About moderate Christians,TRUE,TRUE,0.060156138,0.025342464,0.003296621,0,0.007784855,0.02851505,-0.012901104,0.080688889,0,-0.013549495,,,,,,,,,,,,,,,
2012,q&a,random,general live event,About Christians,TRUE,FALSE,0.069470661,0,0.021882952,0.027777778,0.025,0.100148148,0,0.036191085,-0.02292963,-0.029790278,,,,,,About Christians,TRUE,FALSE,0.069470661,0,0.021882952,0.027777778,0.025,0.100148148,0,0.036191085,-0.02292963,-0.029790278,,,,,,,,,,,,,,,
2012,q&a,random,general live event,About Christians,TRUE,TRUE,0.055449331,0.027548209,0,0,0,0.207025,-0.12174875,0,0,0,,,,,,About Christians,TRUE,TRUE,0.055449331,0.027548209,0,0,0,0.207025,-0.12174875,0,0,0,,,,,,,,,,,,,,,
2018,Interview online,not an outspoken atheist,recorded for general public,About Christian preachers,TRUE,TRUE,0.021014493,0,0.059662691,0.036471673,0,0.042031034,0,-0.0072815,-0.000588889,0,,,,,,About Christian preachers,TRUE,TRUE,0.021014493,0,0.059662691,0.036471673,0,0.042031034,0,-0.0072815,-0.000588889,0,,,,,,,,,,,,,,,
2018,Interview online,not an outspoken atheist,recorded for general public,About Christians,FALSE,FALSE,0,0,0.096153846,0,0.05982906,0,0,-0.082575,0,-0.165167857,,,,,,About Christians,FALSE,FALSE,0,0,0.096153846,0,0.05982906,0,0,-0.082575,0,-0.165167857,,,,,,,,,,,,,,,
2018,Interview online,not an outspoken atheist,recorded for general public,About Christians,TRUE,FALSE,0,0,0.142857143,0,0,0,0,-0.015827451,0,0,,,,,,About Christians,TRUE,FALSE,0,0,0.142857143,0,0,0,0,-0.015827451,0,0,,,,,,,,,,,,,,,
2018,Interview online,not an outspoken atheist,recorded for general public,About Christians,TRUE,TRUE,0.115151515,0.12962963,0,0,0.034990792,-0.199378947,0.0004,0,0,-0.021083333,,,,,,About Christians,TRUE,TRUE,0.115151515,0.12962963,0,0,0.034990792,-0.199378947,0.0004,0,0,-0.021083333,,,,,,,,,,,,,,,
2019,Interview in person,atheist,recorded for general public,About Christian fundamentalists,TRUE,FALSE,0.06005796,0.076749239,0,0,0,-0.056173801,0.10080798,0,0,0,,,,,,About Christian fundamentalists,TRUE,FALSE,0.06005796,0.076749239,0,0,0,-0.056173801,0.10080798,0,0,0,,,,,,,,,,,,,,,
2019,Interview in person,atheist,recorded for general public,About Christian fundamentalists,TRUE,TRUE,0.161073826,0,0,0,0,-0.478458333,0,0,0,0,,,,,,About Christian fundamentalists,TRUE,TRUE,0.161073826,0,0,0,0,-0.478458333,0,0,0,0,,,,,,,,,,,,,,,
2019,Interview in person,atheist,recorded for general public,About Christian preachers,TRUE,FALSE,0,0,0.140340882,0,0,0,0,0.072524183,0,0,,,,,,About Christian preachers,TRUE,FALSE,0,0,0.140340882,0,0,0,0,0.072524183,0,0,,,,,,,,,,,,,,,
2019,Interview in person,atheist,recorded for general public,About Christians,FALSE,FALSE,0.06122449,0,0.08159963,0,0,-0.027792593,0,-0.033143231,0,0,,,,,,About Christians,FALSE,FALSE,0.06122449,0,0.08159963,0,0,-0.027792593,0,-0.033143231,0,0,,,,,,,,,,,,,,,
2019,Interview in person,atheist,recorded for general public,About Christians,TRUE,FALSE,0.032719308,0.034693553,0.01440678,0.003350515,0.040508465,-0.017293016,0.002446869,-0.008363235,-0.006151538,-0.009256672,,,,,,About Christians,TRUE,FALSE,0.032719308,0.034693553,0.01440678,0.003350515,0.040508465,-0.017293016,0.002446869,-0.008363235,-0.006151538,-0.009256672,,,,,,,,,,,,,,,
2019,Interview in person,atheist,recorded for general public,About Christians,TRUE,TRUE,0.043339254,0.0020908,0.051577967,0,0.051348929,-0.050491358,0.002268254,-0.000927166,0,0.019742371,,,,,,About Christians,TRUE,TRUE,0.043339254,0.0020908,0.051577967,0,0.051348929,-0.050491358,0.002268254,-0.000927166,0,0.019742371,,,,,,,,,,,,,,,
2019,q&a,random,general live event,About Christians,TRUE,FALSE,0.025510204,0.040816327,0.024300932,0,0.017515924,-0.105653333,-0.053478125,0.009898288,0,-0.030486364,,,,,,About moderate Christians,TRUE,FALSE,0.049171069,0.007712766,0.026459338,0.013548387,0.007006369,0.021256642,0.000360345,0.045995875,0.000917143,-0.012194545,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About Christian fundamentalists,FALSE,FALSE,0.151965484,0,0,0,0,0.222143452,0,0,0,0,,,,,,About Christians,TRUE,FALSE,0.025510204,0.040816327,0.024300932,0,0.017515924,-0.105653333,-0.053478125,0.009898288,0,-0.030486364,,,,,,,,,,,,,,,
2024,Interview online,not an outspoken atheist,recorded for general public,About Christian fundamentalists,TRUE,FALSE,0,0.07826087,0,0,0,0,0.017781481,0,0,0,,,,,,About Christian fundamentalists,FALSE,FALSE,0.151965484,0,0,0,0,0.222143452,0,0,0,0,,,,,,,,,,,,,,,
